"ID","Generator","Status","Result Status","Proxy Role","Keep SR2","Has SR2","Highlight","Aqu_Ca","Aqu_Cl","Aqu_Mg","Aqu_Na","Aqu_SO4","Inj_CaComp","Inj_Cl","Inj_MgComp","Inj_NaComp","Inj_SO4Comp","InjectorStw","Tres","Inj_Temp","Oil_Recovery","Execution Node","Dataset Path","Optimal","Comment"
"261","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","4.5014656","0.00715902","0.223534","0.0090153659","0.0018513727","0.077421548","0.003345608","0.00298502","0.0022665276","318.8381","223.2","250","53.995659","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00261.dat","False",""
"262","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","5.8961378","0.089590616","0.223534","0.0042722954","0.0054324864","0.089757486","0.012405782","0.011661548","0.001479384","305.5532","148.8","210","54.305321","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00262.dat","False",""
"263","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","3.8041295","0.21323801","1.8741418","0.0033236813","0.0063277648","0.00340592","0.010895753","0.011661548","0.0025289088","305.5532","232.5","220","53.630848","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00263.dat","False",""
"264","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.0346033","7.29081","0.3781012","1.8741418","0.0071181377","0.004537208","0.077421548","0.012405782","0.072397244","0.0009546216","292.2683","139.5","230","57.587444","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00264.dat","False",""
"265","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.79250923","6.5934739","0.29566961","1.3239392","0.0052209095","0.0027466511","0.11442936","0.010895753","0.081073772","0.0012170028","318.8381","148.8","180","54.307266","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00265.dat","False",""
"266","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.0346033","2.4094573","0.3368854","3.5247496","0.0033236813","0.0027466511","0.11442936","0.010895753","0.063720716","0.0012170028","318.8381","195.3","180","53.699051","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00266.dat","False",""
"267","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","6.5934739","0.13080641","0.223534","0.0071181377","0.0054324864","0.028077796","0.013915811","0.04636766","0.0012170028","265.6985","148.8","200","55.441357","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00267.dat","False",""
"268","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.79250923","0.317449","0.089590616","5.1753574","0.0061695236","0.0090136","0.06508561","0.009385724","0.0897503","0.0006922404","318.8381","195.3","150","62.110943","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00268.dat","False",""
"269","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.11881507","7.29081","0.21323801","1.3239392","0.0080667518","0.0072230432","0.015741858","0.004855637","0.04636766","0.0004298592","265.6985","232.5","190","57.666992","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00269.dat","False",""
"270","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","7.29081","0.29566961","5.1753574","0.0052209095","0.0081183216","0.052749672","0.007875695","0.0897503","0.0012170028","252.4136","213.9","210","53.642445","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00270.dat","False",""
"271","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","1.0147851","0.089590616","2.4243444","0.0014264531","0.0036419295","0.10209342","0.006365666","0.029014604","0.0020041464","318.8381","204.6","230","53.91243","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00271.dat","False",""
"272","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.53987392","6.5934739","0.29566961","4.6251548","0.00996398","0.00095609431","0.015741858","0.01542584","0.0897503","0.0004298592","239.1287","204.6","180","55.492802","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00272.dat","False",""
"273","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","5.8961378","0.25445381","2.4243444","0.000477839","0.004537208","0.077421548","0.01542584","0.0897503","0.000167478","252.4136","176.7","240","66.524536","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00273.dat","False",""
"274","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.45566215","3.8041295","0.29566961","2.974547","0.0023750672","0.0054324864","0.052749672","0.001835579","0.0897503","0.0009546216","212.5589","232.5","190","53.578007","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00274.dat","False",""
"275","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","4.5014656","0.13080641","5.72556","0.000477839","0.0072230432","0.1267653","0.01542584","0.00298502","0.0025289088","252.4136","232.5","160","55.350224","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00275.dat","False",""
"276","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","3.8041295","0.25445381","5.72556","0.0014264531","6.08159E-05","0.040413734","0.004855637","0.037691132","0.0006922404","199.274","186","170","56.219124","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00276.dat","False",""
"277","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.53987392","2.4094573","0.13080641","2.4243444","0.00996398","0.004537208","0.028077796","0.013915811","0.020338076","0.0004298592","332.123","158.1","240","64.324417","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00277.dat","False",""
"278","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.11881507","1.7121212","0.3368854","2.974547","0.0080667518","6.08159E-05","0.10209342","0.001835579","0.081073772","0.0004298592","225.8438","232.5","210","55.230896","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00278.dat","False",""
"279","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","6.5934739","0.29566961","5.1753574","0.0042722954","0.0090136","0.11442936","0.003345608","0.04636766","0.0006922404","318.8381","158.1","250","63.593899","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00279.dat","False",""
"280","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.45566215","6.5934739","0.419317","1.8741418","0.0061695236","0.0036419295","0.040413734","0.007875695","0.04636766","0.0012170028","305.5532","139.5","150","54.118896","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00280.dat","False",""
"281","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.45566215","3.8041295","0.13080641","1.3239392","0.0061695236","0.0027466511","0.077421548","0.003345608","0.020338076","0.0022665276","278.9834","139.5","200","54.030434","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00281.dat","False",""
"282","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.62408569","7.29081","0.048374818","5.72556","0.00996398","0.0054324864","0.00340592","0.013915811","0.037691132","0.000167478","239.1287","204.6","180","55.899105","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00282.dat","False",""
"283","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.45566215","4.5014656","0.089590616","3.5247496","0.0080667518","0.004537208","0.1267653","0.00032555","0.063720716","0.000167478","278.9834","139.5","220","61.243271","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00283.dat","False",""
"284","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.45566215","4.5014656","0.3368854","1.8741418","0.0061695236","0.0063277648","0.1267653","0.01542584","0.063720716","0.00279129","305.5532","139.5","240","54.656452","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00284.dat","False",""
"285","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.45566215","5.1988017","0.13080641","0.7737366","0.000477839","0.0054324864","0.040413734","0.00032555","0.072397244","0.0017417652","212.5589","139.5","150","55.9673","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00285.dat","False",""
"286","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.62408569","6.5934739","0.048374818","4.6251548","0.0042722954","0.00095609431","0.077421548","0.012405782","0.011661548","0.00279129","199.274","204.6","150","52.298222","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00286.dat","False",""
"287","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.62408569","4.5014656","0.419317","5.1753574","0.0052209095","0.0018513727","0.1267653","0.004855637","0.0897503","0.001479384","292.2683","204.6","190","53.538994","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00287.dat","False",""
"288","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.70829746","7.29081","0.3781012","4.0749522","0.0080667518","0.00095609431","0.028077796","0.00032555","0.072397244","0.00279129","199.274","148.8","220","52.864983","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00288.dat","False",""
"289","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.20302684","1.0147851","0.29566961","1.3239392","0.0042722954","0.0063277648","0.1267653","0.004855637","0.037691132","0.001479384","265.6985","223.2","210","53.05592","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00289.dat","False",""
"290","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","4.5014656","0.00715902","1.8741418","0.0023750672","0.0036419295","0.10209342","0.013915811","0.081073772","0.0020041464","278.9834","158.1","220","53.898914","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00290.dat","False",""
"291","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","7.29081","0.17202221","2.4243444","0.0061695236","0.00095609431","0.06508561","0.012405782","0.011661548","0.0012170028","252.4136","232.5","180","53.633667","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00291.dat","False",""
"292","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.20302684","4.5014656","0.419317","0.7737366","0.0080667518","0.0090136","0.077421548","0.00032555","0.063720716","0.0004298592","292.2683","167.4","230","60.988186","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00292.dat","False",""
"293","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.70829746","7.29081","0.13080641","5.72556","0.00996398","0.0072230432","0.00340592","0.00032555","0.011661548","0.0009546216","199.274","204.6","200","53.709309","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00293.dat","False",""
"294","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.62408569","1.0147851","0.21323801","0.7737366","0.000477839","0.0072230432","0.06508561","0.012405782","0.055044188","0.0006922404","239.1287","158.1","210","66.871086","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00294.dat","False",""
"295","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","5.8961378","0.048374818","5.72556","0.0061695236","0.00095609431","0.077421548","0.010895753","0.04636766","0.0025289088","225.8438","148.8","190","53.165691","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00295.dat","False",""
"296","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.79250923","1.0147851","0.00715902","0.223534","0.0052209095","0.0063277648","0.052749672","0.003345608","0.029014604","0.0006922404","212.5589","167.4","240","55.969517","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00296.dat","False",""
"297","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.53987392","7.29081","0.29566961","2.974547","0.0014264531","0.0054324864","0.015741858","0.009385724","0.020338076","0.0020041464","212.5589","204.6","240","52.865898","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00297.dat","False",""
"298","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","1.7121212","0.3781012","2.4243444","0.0033236813","0.00095609431","0.028077796","0.010895753","0.055044188","0.0009546216","212.5589","232.5","230","55.548233","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00298.dat","False",""
"299","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.20302684","3.8041295","0.00715902","1.3239392","0.0090153659","0.0036419295","0.052749672","0.003345608","0.055044188","0.0017417652","225.8438","186","220","52.802765","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00299.dat","False",""
"300","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.0346033","5.8961378","0.089590616","4.0749522","0.0090153659","0.0018513727","0.052749672","0.001835579","0.011661548","0.00279129","305.5532","204.6","230","53.897289","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00300.dat","False",""
"301","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.11881507","7.29081","0.089590616","1.3239392","0.0071181377","0.0018513727","0.028077796","0.001835579","0.072397244","0.0009546216","278.9834","213.9","240","53.66497","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00301.dat","False",""
"302","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.79250923","0.317449","0.13080641","1.8741418","0.0023750672","6.08159E-05","0.077421548","0.006365666","0.020338076","0.0012170028","252.4136","176.7","230","54.08004","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00302.dat","False",""
"303","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.0346033","5.1988017","0.419317","3.5247496","0.0080667518","0.00095609431","0.089757486","0.009385724","0.0897503","0.0020041464","292.2683","195.3","200","53.6362","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00303.dat","False",""
"304","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.0346033","5.1988017","0.048374818","1.8741418","0.0061695236","0.004537208","0.077421548","0.01542584","0.029014604","0.001479384","212.5589","186","230","52.736095","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00304.dat","False",""
"305","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.11881507","3.8041295","0.25445381","1.8741418","0.0071181377","0.0072230432","0.11442936","0.009385724","0.0897503","0.00279129","278.9834","204.6","250","53.660271","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00305.dat","False",""
"306","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.11881507","3.8041295","0.00715902","0.223534","0.0042722954","0.0054324864","0.06508561","0.007875695","0.011661548","0.000167478","292.2683","204.6","210","64.466972","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00306.dat","False",""
"307","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.62408569","3.8041295","0.29566961","4.6251548","0.0042722954","0.0081183216","0.10209342","0.00032555","0.04636766","0.0020041464","212.5589","148.8","150","52.700905","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00307.dat","False",""
"308","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","7.29081","0.3781012","3.5247496","0.0080667518","0.00095609431","0.089757486","0.00032555","0.00298502","0.0006922404","239.1287","176.7","190","54.230114","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00308.dat","False",""
"309","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.11881507","0.317449","0.419317","2.4243444","0.000477839","0.0054324864","0.052749672","0.012405782","0.04636766","0.0012170028","265.6985","148.8","190","66.605469","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00309.dat","False",""
"310","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","1.7121212","0.29566961","4.6251548","0.0080667518","0.0090136","0.1267653","0.007875695","0.063720716","0.0009546216","305.5532","195.3","250","58.135178","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00310.dat","False",""
"311","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.20302684","1.0147851","0.17202221","2.974547","0.0042722954","0.0063277648","0.1267653","0.013915811","0.029014604","0.0025289088","292.2683","232.5","150","53.023651","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00311.dat","False",""
"312","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","6.5934739","0.13080641","5.72556","0.0090153659","0.0072230432","0.06508561","0.01542584","0.029014604","0.0009546216","292.2683","204.6","160","57.416412","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00312.dat","False",""
"313","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.62408569","3.8041295","0.048374818","5.1753574","0.0052209095","0.0036419295","0.10209342","0.013915811","0.055044188","0.0004298592","278.9834","148.8","240","61.969543","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00313.dat","False",""
